,Unnamed: 0,faq_id,faq,query,match,score
16169,16169,219.0,"In approve/submit, how can I change the currency that is displayed?",Can you give me details regarding the availability of the revenue amounts? ,0.0,3.5349456695144e-10
16170,16170,219.0,"In approve/submit, how can I change the currency that is displayed?",How long will it take to receive the revenue amounts in MME?,0.0,8.82862849493904e-09
16171,16171,219.0,"In approve/submit, how can I change the currency that is displayed?",Can I change the Owner field on a contract WMU?,0.0,2.6738573524198728e-06
16172,16172,219.0,"In approve/submit, how can I change the currency that is displayed?",I want to change the owner field on a contract.,0.0,3.0673179480800172e-06
16173,16173,219.0,"In approve/submit, how can I change the currency that is displayed?",How to view resources on the roster page?,0.0,1.1147301847813651e-05
16174,16174,219.0,"In approve/submit, how can I change the currency that is displayed?",Roster page wasn't able to diplay all resources. Why?,0.0,0.0008742595673538744
16175,16175,219.0,"In approve/submit, how can I change the currency that is displayed?",What is the link for Contract Loss?,0.0,4.2147976081485794e-11
16176,16176,219.0,"In approve/submit, how can I change the currency that is displayed?",Can you provide details for PoC Contract Loss?,0.0,1.7551613495925267e-09
16177,16177,219.0,"In approve/submit, how can I change the currency that is displayed?",What is the use of Include Actuals?,0.0,5.924311352600853e-08
16178,16178,219.0,"In approve/submit, how can I change the currency that is displayed?","Checkbox is disabled in Include Actuals, can I have an alternative solution for this matter?",0.0,1.19987904056984e-08
16179,16179,219.0,"In approve/submit, how can I change the currency that is displayed?",Can you give me information about deleting contracts,0.0,6.49393927520947e-10
16180,16180,219.0,"In approve/submit, how can I change the currency that is displayed?",Can you tell me the process of deleting a contract,0.0,1.5812870457487804e-10
16181,16181,219.0,"In approve/submit, how can I change the currency that is displayed?",I need to know how i close a contract in MME with the Strikethrough,0.0,8.499088099966912e-10
16182,16182,219.0,"In approve/submit, how can I change the currency that is displayed?",I couldn't delete a contract,0.0,2.476468752288241e-10
16183,16183,219.0,"In approve/submit, how can I change the currency that is displayed?",can I delete a contract from mme,0.0,3.1083420282129737e-09
16184,16184,219.0,"In approve/submit, how can I change the currency that is displayed?",I need to close / Delete a contract in MME,0.0,8.687095487402985e-10
16185,16185,219.0,"In approve/submit, how can I change the currency that is displayed?",Is IWEP supported in MME?,0.0,3.473907099760254e-07
16186,16186,219.0,"In approve/submit, how can I change the currency that is displayed?",how do I gain access in MME?,0.0,8.617652702547218e-10
16187,16187,219.0,"In approve/submit, how can I change the currency that is displayed?",request access for new joiner,0.0,9.62734247877961e-09
16188,16188,219.0,"In approve/submit, how can I change the currency that is displayed?",need to ask how to close contract in MME,0.0,8.687095487402985e-10
16189,16189,219.0,"In approve/submit, how can I change the currency that is displayed?",costs not showing as expected in Cost tab,0.0,1.3596784288749664e-13
16190,16190,219.0,"In approve/submit, how can I change the currency that is displayed?",I am getting a error when trying to put in a forecast,0.0,1.4546300164397508e-08
16191,16191,219.0,"In approve/submit, how can I change the currency that is displayed?","I got an error saying, The forecast submission attempted to update EACs for a closed month. Please resubmit using a forecast version from  the current open forecasting month.""",0.0,1.9429415942795458e-07
16192,16192,219.0,"In approve/submit, how can I change the currency that is displayed?",I would need to have access to MME,0.0,6.309239797275268e-10
16193,16193,219.0,"In approve/submit, how can I change the currency that is displayed?",I would like support in knowing the procedure to get access to MME of my current project,0.0,9.425298215515188e-12
16194,16194,219.0,"In approve/submit, how can I change the currency that is displayed?",I would like access to MME,0.0,7.430481230308317e-10
16195,16195,219.0,"In approve/submit, how can I change the currency that is displayed?",how do i get access?,0.0,1.3196985171326503e-11
16196,16196,219.0,"In approve/submit, how can I change the currency that is displayed?",how do I get MME access,0.0,5.338620170936004e-12
16197,16197,219.0,"In approve/submit, how can I change the currency that is displayed?",I'd like to better undersand the functionality of the balance sheet,0.0,2.7643942303257063e-05
16198,16198,219.0,"In approve/submit, how can I change the currency that is displayed?",i need support on a query around setting up a project in MME,0.0,2.458494066104322e-07
16199,16199,219.0,"In approve/submit, how can I change the currency that is displayed?",how to create a project,0.0,1.5235349337672233e-07
16200,16200,219.0,"In approve/submit, how can I change the currency that is displayed?",I am trying to create a project,0.0,9.996378480536805e-08
16201,16201,219.0,"In approve/submit, how can I change the currency that is displayed?",i'm trying to setup a new project,0.0,1.5396523167510168e-06
16202,16202,219.0,"In approve/submit, how can I change the currency that is displayed?",Need help with project creation  ,0.0,2.319433090036682e-09
16203,16203,219.0,"In approve/submit, how can I change the currency that is displayed?",Do you know how to create it or if you have a job aid on creation?,0.0,6.687436382435408e-08
16204,16204,219.0,"In approve/submit, how can I change the currency that is displayed?",Closing of a contract,0.0,1.644031091818654e-11
16205,16205,219.0,"In approve/submit, how can I change the currency that is displayed?",what does MME stand for,0.0,4.599363819579594e-06
16206,16206,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Can change contract end date by WBS?,0.0,3.490261224214919e-05
16207,16207,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",how can I change contract end date by WBS?,0.0,3.490261224214919e-05
16208,16208,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Is there a way to change the contract end date by WBS?,0.0,1.3795934137306176e-05
16209,16209,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",How to forecast PoC Contract Loss in MME?,0.0,0.0003935343702323735
16210,16210,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",how can I forecast PoC Contract Loss?,0.0,0.0001881528296507895
16211,16211,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Is there a way to forecast PoC contract Loss?,0.0,0.00017937413940671831
16212,16212,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",When?user can?able to see the Jan14 revenue numbers in MME?,0.0,5.448593128676293e-06
16213,16213,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",when can a user be able to see the Jan 14 revenue numbers?,0.0,2.757201400527265e-07
16214,16214,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Will a user be able to see the revenue numbers for Jan14?,0.0,2.757201400527265e-07
16215,16215,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Can download the cost transaction everything report in Local currency?,0.0,1.0416153616715773e-12
16216,16216,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Can I download the cost transaction report in Local currency?,0.0,7.013670243541381e-13
16217,16217,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",How do I download the cost transaction report in Local currency?,0.0,7.013670243541381e-13
16218,16218,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Best practice on SAP structures for MME success,0.0,1.096442728276692e-10
16219,16219,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",what are the best practices on sap structures?,0.0,1.3395485609635216e-08
16220,16220,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",Enumerate SAP structures' best practices,0.0,1.0090533919537847e-07
16221,16221,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?","I cannot tick on Include Actuals in MME, why?",0.0,2.1364677138535626e-07
16222,16222,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",why can't I tick on Include Actuals?,0.0,9.677701200416777e-07
16223,16223,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",What to do when I can't tick on MME's Include Actuals?,0.0,6.424530170079379e-07
16224,16224,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",If changed the owner name of contract in MME then it will that get effect into/anywhere..?,0.0,5.458216492115753e-07
16225,16225,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",what is the effect of changing the owner name of a contract?,0.0,2.7677964808958677e-08
16226,16226,220.0,"If there's a difference between Approve & Submit and Forecast Trend or Summary, what would be the reason?",What will happen when I change the owner name of an MME contract?,0.0,8.650614446992222e-09
